TAHUN LULUS,PERUNTUKAN,NEGERI,PARLIMEN,KOD SEKOLAH,NAMA PROJEK,STATUS,% JADUAL **,% SEBENAR **
2024,RMK,JOHOR,TANJUNG PIAI,JEE6009,"DAIF JOHOR (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH MENENGAH KEBANGSAAN TELOK KERANG, PONTIAN, JOHOR (JEE6009)",PRABINA,,
2024,RMK,KEDAH,JERAI,KBA9017,"DAIF KEDAH (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN PERMATANG BULOH, YAN, KEDAH (KBA9017)",PRABINA,,
2024,RMK,KELANTAN,GUA MUSANG,DBA8028,"DAIF KELANTAN (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN SRI PERMAI, GUA MUSANG, KELANTAN (DBA8028)",PRABINA,,
2024,RMK,NEGERI SEMBILAN,KUALA PILAH,NEE1087,"DAIF NEGERI SEMBILAN (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH MENENGAH KEBANGSAAN DATO' ABD SAMAD, TANJUNG IPOH, KUALA PILAH, NEGERI SEMBILAN (NEE1087)",PRABINA,,
2024,RMK,PERAK,GOPENG,ABA2001,"DAIF PERAK (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN SUNGAI RAYA, SIMPANG PULAI, IPOH PERAK (ABA2001)",PRABINA,,
2024,RMK,PERAK,TAMBUN,ABA2007,"DAIF PERAK (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN CHEPOR, CHEMOR, PERAK (ABA2007)",PRABINA,,
2024,RMK,SABAH,BEAUFORT,XBA6040,"DAIF SABAH (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN MEMPAGAR BEAUFORT, SABAH (XBA6040)",PRABINA,,
2024,RMK,SABAH,BEAUFORT,XBA6047,"DAIF SABAH (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN RANCANGAN KLIAS, BEAUFORT, SABAH (XBA6047)",PRABINA,,
2024,RMK,SABAH,BEAUFORT,XBA6327,"DAIF SABAH (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN TENAMBAK, KUALA PENYU, SABAH (XBA6327)",PRABINA,,
2024,RMK,SABAH,BEAUFORT,XBA6330,"DAIF SABAH (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN RIMBAAN, KUALA PENYU, SABAH (XBA6330)",PRABINA,,
2024,RMK,SABAH,BELURAN,XBA2112,"DAIF SABAH (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN LINGKABAU, BELURAN, SABAH (XBA2112)",PRABINA,0,0
2024,RMK,SABAH,BELURAN,XBA2124,"DAIF SABAH (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN SUNGAI-SUNGAI, BELURAN, SABAH (XBA2124)",PRABINA,,
2024,RMK,SABAH,KENINGAU,XBA1202,"DAIF SABAH (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN KAINGARAN, TAMBUNAN, SABAH (XBA1202)",PRABINA,,
2024,RMK,SABAH,KENINGAU,XBA1207,"DAIF SABAH (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN KUALA NAMADAN, TAMBUNAN, SABAH (XBA1207)",PRABINA,,
2024,RMK,SABAH,KIMANIS,XBA6113,"DAIF SABAH (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN VIGING ULU BONGAWAN, PAPAR, SABAH (XBA6113)",PRABINA,,
2024,RMK,SABAH,KINABATANGAN,XBA2220,"DAIF SABAH (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN KENANG-KENANGAN, TELUPID, SABAH (XBA2220)",PRABINA,,
2024,RMK,SABAH,KINABATANGAN,XBA2238,"DAIF SABAH (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN KIANDONGO, TELUPID, SABAH (XBA2238)",PRABINA,,
2024,RMK,SABAH,KINABATANGAN,XBA2245,"DAIF SABAH (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN KIRONGGU, TELUPID, SABAH (XBA2245)",PRABINA,,
2024,RMK,SABAH,KOTA BELUD,XBA5330,"DAIF SABAH (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN PIASAU, KOTA BELUD, SABAH (XBA5330)",PRABINA,,
2024,RMK,SABAH,KOTA MARUDU,XBA5096,"DAIF SABAH (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN BINGOLON, KUDAT, SABAH (XBA5096)",PRABINA,,
2024,RMK,SABAH,KUDAT,XBA5002,"DAIF SABAH (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN BALAMBANGAN BANGGI, KUDAT, SABAH (XBA5002)",PRABINA,,
2024,RMK,SABAH,PAPAR,XBA4245,"DAIF SABAH (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN SABANDIL, PAPAR, SABAH (XBA4245)",PRABINA,,
2024,RMK,SABAH,PENSIANGAN,XEA1001,"DAIF SABAH (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH MENENGAH KEBANGSAAN TULID, KENINGAU, SABAH (XEA1001)",PRABINA,,
2024,RMK,SABAH,PENSIANGAN,XEA1058,"DAIF SABAH (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH MENENGAH KEBANGSAAN KENINGAU, KENINGAU, SABAH (XEA1058)",PRABINA,,
2024,RMK,SABAH,RANAU,XBA2107,"DAIF SABAH (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN KAINGARAN, RANAU, SABAH (XBA2107)",PRABINA,,
2024,RMK,SABAH,RANAU,XBA5448,"DAIF SABAH (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN TONGOU, RANAU, SABAH (XBA5448)",PRABINA,,
2024,RMK,SABAH,RANAU,XBA5451,"DAIF SABAH (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN KINIRASAN, RANAU, SABAH (XBA5451)",PRABINA,,
2024,RMK,SABAH,RANAU,XBA5455,"DAIF SABAH (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN KANDAWAYON, RANAU, SABAH (XBA5455)",PRABINA,,
2024,RMK,SABAH,RANAU,XBA5457,"DAIF SABAH (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN PAHU HIMBAAN, RANAU, SABAH (XBA5457)",PRABINA,,
2024,RMK,SABAH,SEMPORNA,XBA3213,"DAIF SABAH (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN TANJUNG KERAMAT, KUNAK, SABAH (XBA3213)",PRABINA,,
2024,RMK,SABAH,SEMPORNA,XBA3303,"DAIF SABAH (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH MENENGAH KEBANGSAAN BUGAYA, SEMPORNA, SABAH (XBA3303)",PRABINA,,
2024,RMK,SABAH,SEMPORNA,XBA3305,"DAIF SABAH (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN HAMPALAN, SEMPORNA, SABAH (XBA3305)",PRABINA,,
2024,RMK,SABAH,SILAM,XBA3137,"DAIF SABAH (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN BUKIT BALACON, LAHAD DATU, SABAH (XBA3137)",PRABINA,,
2024,RMK,SABAH,TAWAU,XBA3018,"DAIF SABAH (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN INDERSABAH, TAWAU, SABAH (XBA3018)",PRABINA,,
2024,RMK,SABAH,TAWAU,XBA3063,"DAIF SABAH (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN KAMPUNG JAWA, SABAH (XBA3063)",PRABINA,,
2024,RMK,SABAH,TENOM,XBA1304,"DAIF SABAH (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN KUNGKULAR, TENOM, SABAH (XBA1304)",PRABINA,,
2024,RMK,SABAH,TENOM,XBA1309,"DAIF SABAH (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN GUMISI, TENOM, SABAH (XBA1309)",PRABINA,,
2024,RMK,SABAH,TUARAN,XBA4306,"DAIF SABAH (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN BUNDUNG, TUARAN, SABAH (XBA4306)",PRABINA,30,33
2024,RMK,SARAWAK,BATANG LUPAR,YBA2106,"DAIF SARAWAK (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN LELA PAHLAWAN LINGGA, SARAWAK (YBA2106)",PRABINA,,
2024,RMK,SARAWAK,BATANG SADONG,YBB8314,"DAIF SARAWAK (2024) - MENAIK TARAF BANGUNAN DI SK MUNGGU LALLANG, GEDONG, SARAWAK (YBB8314)",PRABINA,,
2024,RMK,SARAWAK,BETONG,YBA2412,"DAIF SARAWAK (2024) - PEMBINAAN GANTIAN 6 BILIK DARJAH DAN 6 UNIT KUARTERS GURU DI SK TANJUNG ASSAM, BETONG, SARAWAK (YBA2412)",PRABINA,,
2024,RMK,SARAWAK,IGAN,YBB6414,"DAIF SARAWAK (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN BRUAN MAPAL, SARAWAK (YBB6414)",PRABINA,,
2024,RMK,SARAWAK,KAPIT,YEE7102,"DAIF SARAWAK (2024) - MENAIK TARAF BANGUNAN DI SMK SELIRIK, KAPIT, SARAWAK (YEE7102)",PRABINA,,
2024,RMK,SARAWAK,LUBOK ANTU,YBB2128,"DAIF SARAWAK (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN NG. ENTEBAN, BETONG, SARAWAK (YBB2128)",PRABINA,,
2024,RMK,SARAWAK,SARATOK,YBA2201,"DAIF SARAWAK (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SK TO' EMAN NYABOR SARATOK, SARAWAK (YBA2201)",PRABINA,,
2024,RMK,SARAWAK,SARATOK,YBB2218,"DAIF SARAWAK (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN MENDAS, SARATOK, SARAWAK (YBB2218)",PRABINA,,
2024,RMK,SARAWAK,SARIKEI,YEE6301,"DAIF SARAWAK (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH MENENGAH KEBANGSAAN MERADONG, MERADONG (YEE6301)",PRABINA,,
2024,RMK,SARAWAK,SELANGAU,YEA3401,"DAIF SARAWAK (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DAN TELAGA TIUB DI SEKOLAH MENENGAH KEBANGSAAN ULU BALINGIAN, SELANGAU, SARAWAK (YEA3401)",PRABINA,,
2024,RMK,SARAWAK,SRI AMAN,YBA8316,"DAIF SARAWAK (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN GAWANG EMPILI SIMUNJAN, SARAWAK (YBA8316)",PRABINA,,
2024,RMK,SARAWAK,TANJONG MANIS,YBB6310,"DAIF SARAWAK (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN MUPONG, MERADONG, SARAWAK (YBB6310)",PRABINA,,
2024,RMK,TERENGGANU,KUALA NERUS,TBA3063,"DAIF TERENGGANU (2024) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN KEBOR BESAR, MANIR, TERENGGANU (TBA3063)",PRABINA,,
2025,RM100 JUTA SARAWAK,SARAWAK,BETONG,YEA2402,"DAIF RM100 JUTA SARAWAK - KERJA PEMBAIKAN DI SMK SPAOH, BETONG, SARIBAS, SARAWAK",PRABINA,,
2025,RM100 JUTA SARAWAK,SARAWAK,BINTULU,YBB4420,"DAIF RM100 JUTA SARAWAK - PEMBINAAN GANTIAN DI SK KAMPUNG NYALAU, BINTULU, SARAWAK",PRABINA,,
2025,RMK,JOHOR,AYER HITAM,JBA0092,"DAIF JOHOR (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN SERI BULAN, BATU PAHAT, JOHOR (JBA0092)",PRABINA,,
2025,RMK,JOHOR,MUAR,JBA5047,"DAIF JOHOR (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN PARIT NAWI, MUAR, JOHOR (JBA5047)",PRABINA,,
2025,RMK,JOHOR,PASIR GUDANG,JEA1041,"DAIF JOHOR (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH MENENGAH KEBANGSAAN PASIR GUDANG, JOHOR BAHRU, JOHOR (JEA1041)",PRABINA,,
2025,RMK,JOHOR,TANJUNG PIAI,JBA6025,"DAIF JOHOR (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN PARIT SELANGOR, PONTIAN, JOHOR (JBA6025)",PRABINA,,
2025,RMK,JOHOR,TEBRAU,JBA1087,"DAIF JOHOR (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN PERIGI ACHEH, JOHOR BAHRU, JOHOR (JBA1087)",PRABINA,,
2025,RMK,KEDAH,ALOR SETAR,KBA2019,"DAIF KEDAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN SUKA MENANTI, ALOR SETAR, KEDAH (KBA2019)",PRABINA,,
2025,RMK,KEDAH,BALING,KBA0002,"DAIF KEDAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN TELOI KANAN, BALING, KEDAH (KBA0002)",PRABINA,,
2025,RMK,KEDAH,BALING,KBA0018,"DAIF KEDAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN KUALA KUANG, BALING, KEDAH (KBA0018)",PRABINA,,
2025,RMK,KEDAH,BALING,KBA0023,"DAIF KEDAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN SIONG, BALING, KEDAH (KBA0023)",PRABINA,,
2025,RMK,KEDAH,BALING,KBA0025,"DAIF KEDAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN TAWAR, BALING, KEDAH (KBA0025)",PRABINA,,
2025,RMK,KEDAH,JERAI,KBA9001,"DAIF KEDAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN GUAR CHEMPEDAK, YAN, KEDAH (KBA9001)",PRABINA,,
2025,RMK,KEDAH,JERAI,KBA9018,"DAIF KEDAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SK SUNGAI DEDAP, YAN, KEDAH (KBA9018)",PRABINA,,
2025,RMK,KEDAH,JERLUN,KBA4001,"DAIF KEDAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DI SK AYER HITAM, KUBANG PASU, KEDAH (KBA4001)",PRABINA,,
2025,RMK,KEDAH,KUALA KEDAH,KBA2007,"DAIF KEDAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN ALOR JANGGUS, ALOR SETAR, KEDAH (KBA2007)",PRABINA,,
2025,RMK,KEDAH,KUALA KEDAH,KBA2018,"DAIF KEDAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN SIMPANG TIGA, ALOR SETAR, KEDAH (KBA2018)",PRABINA,,
2025,RMK,KEDAH,LANGKAWI,KBA6009,"DAIF KEDAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN PULAU TUBA, LANGKAWI, KEDAH (KBA6009)",PRABINA,,
2025,RMK,KEDAH,LANGKAWI,KBA6010,"DAIF KEDAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN SERI LAGENDA, LANGKAWI, KEDAH (KBA6010)",PRABINA,,
2025,RMK,KEDAH,SIK,KBA8001,"DAIF KEDAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN BATU LIMA, SIK, KEDAH (KBA8001)",PRABINA,,
2025,RMK,KEDAH,SIK,KBA8002,"DAIF KEDAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN CHEPIR, SIK, KEDAH (KBA8002)",PRABINA,,
2025,RMK,KEDAH,SIK,KBA8003,"DAIF KEDAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN GULAU, SIK, KEDAH (KBA8003)",PRABINA,,
2025,RMK,KEDAH,SIK,KBA8005,"DAIF KEDAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN JENERI, SIK, KEDAH (KBA8005)",PRABINA,,
2025,RMK,KEDAH,SIK,KBA8007,"DAIF KEDAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN HJ HUSSAIN, SIK, KEDAH (KBA8007)",PRABINA,,
2025,RMK,KEDAH,SIK,KBA8008,"DAIF KEDAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN KG KOTA BUKIT, SIK, KEDAH (KBA8008)",PRABINA,,
2025,RMK,KEDAH,SIK,KBA8020,"DAIF KEDAH (2025) - UBAHSUAI DAN NAIKTARAF BANGUNAN DAIF DI SEKOLAH KEBANGSAAN BATU 8, SIK, KEDAH (KBA8020)",PRABINA,,
2025,RMK,KELANTAN,GUA MUSANG,DBAA003,"DAIF KELANTAN (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SK HENDROP, GUA MUSANG, KELANTAN (DBAA003 )",PRABINA,,
2025,RMK,KELANTAN,PASIR MAS,DBA3225,"DAIF KELANTAN (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN DATO HAMID 1, PASIR MAS, KELANTAN",PRABINA,,
2025,RMK,KELANTAN,PASIR MAS,DEA3242,"DAIF KELANTAN (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH MENENGAH KEBANGSAAN MERANTI, PASIR MAS, KELANTAN (DEA3242)",PRABINA,,
2025,RMK,KELANTAN,PASIR PUTEH,DEA4293,"DAIF KELANTAN (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH MENENGAH KEBANGSAAN SRI MAHARAJA, PASIR PUTEH, KELANTAN (DEA4293)",PRABINA,,
2025,RMK,KELANTAN,PENGKALAN CHEPA,DBA1096,"DAIF KELANTAN (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DI SK SABAK, KOTA BHARU, KELANTAN (DBA1096)",PRABINA,,
2025,RMK,KELANTAN,RANTAU PANJANG,DBB3234,"DAIF KELANTAN (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN SRI RANTAU PANJANG 1, PASIR MAS, KELANTAN (DBB3234)",PRABINA,,
2025,RMK,KELANTAN,TANAH MERAH,DEA5417,"DAIF KELANTAN (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH MENENGAH KEBANGSAAN TANAH MERAH 1, TANAH MERAH, KELANTAN (DEA5417)",PRABINA,,
2025,RMK,KELANTAN,TUMPAT,DEA6362,"DAIF KELANTAN (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH MENENGAH KEBANGSAAN WAKAF BHARU, TUMPAT, KELANTAN (DEA6362)",PRABINA,,
2025,RMK,MELAKA,JASIN,MBA1013,"DAIF MELAKA (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN KERJA MENAIK TARAF DI SEKOLAH KEBANGSAAN CHINCHIN, JASIN, MELAKA (MBA1013)",PRABINA,,
2025,RMK,MELAKA,MASJID TANAH,MBA0008,"DAIF MELAKA (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN KUALA LINGGI, MASJID TANAH, MELAKA (MBA0008)",PRABINA,,
2025,RMK,NEGERI SEMBILAN,RASAH,NBA4013,"DAIF NEGERI SEMBILAN (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN LABU ULU, SEREMBAN, NEGERI SEMBILAN (NBA 4013)",PRABINA,,
2025,RMK,PAHANG,BENTONG,CBB0054,"DAIF PAHANG (2025) - PEMBINAAN PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN SG MARONG, BENTONG, PAHANG (CBB0054)",PRABINA,,
2025,RMK,PAHANG,PEKAN,CBA5037,"DAIF PAHANG (2025) - PEMBINAAN PEMBINAAN SEMULA BANGUNAN DAIF DI SEKOLAH KEBANGSAAN SERANDU, PEKAN, PAHANG (CBA5037)",PRABINA,,
2025,RMK,PERAK,BAGAN DATUK,ABAB007,"DAIF PERAK (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN SUNGAI PULAU, BAGAN DATUK, PERAK (ABAB007)",PRABINA,,
2025,RMK,PERAK,BAGAN SERAI,AEB3044,"DAIF PERAK (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SMK BAGAN SERAI, BAGAN SERAI PERAK (AEB3044)",PRABINA,,
2025,RMK,PERAK,PADANG RENGAS,ABB4087,"DAIF PERAK (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN DATIN KHADIJAH, KUALA KANGSAR, PERAK (ABB4087)",PRABINA,,
2025,RMK,PERAK,PARIT BUNTAR,ABA3022,"DAIF PERAK (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN SUNGAI BAHARU, KUALA KURAU, PERAK (ABA3022)",PRABINA,,
2025,RMK,PERAK,PASIR SALAK,ABA8249,"DAIF PERAK (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN CHANGKAT LADA 2, KAMPONG GAJAH, PERAK (ABA8249)",PRABINA,,
2025,RMK,PERAK,TANJONG MALIM,ABAA009,"DAIF PERAK (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN DATO KAMARUDDIN, BEHRANG STESEN, MUALLIM, PERAK (ABAA009)",PRABINA,,
2025,RMK,PERLIS,ARAU,RBA0077,"DAIF PERLIS (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNN TAMBAHAN DI SEKOLAH KEBANGSAAN LONG BOH, SIMPANG EMPAT, PERLIS (RBA0077)",PRABINA,,
2025,RMK,SABAH,BEAUFORT,XBA6012,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN GARAMA BEAUFORT, SABAH (XBA6012)",PRABINA,,
2025,RMK,SABAH,BEAUFORT,XBA6015,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN KEBULU, BEAUFORT, SABAH (XBA6015)",PRABINA,,
2025,RMK,SABAH,BEAUFORT,XBA6023,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN KLIAS KECIL, BEAUFORT, SABAH (XBA6023)",PRABINA,,
2025,RMK,SABAH,BEAUFORT,XBA6059,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN TAKULI, BEAUFORT, SABAH (XBA6059)",PRABINA,,
2025,RMK,SABAH,BEAUFORT,XBA6068,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN PINTAS, BEAUFORT, SABAH (XBA6068)",PRABINA,,
2025,RMK,SABAH,BELURAN,XBA2143,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN SEKOLAH KEBANGSAAN BALABAN JAYA, BELURAN, SABAH (XBA2143)",PRABINA,,
2025,RMK,SABAH,KALABAKAN,XBA3047,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SK SUNGAI IMAM, TAWAU, SABAH (XBA3047)",PRABINA,,
2025,RMK,SABAH,KENINGAU,XBA1006,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN BINAONG, KENINGAU, SABAH (XBA1006)",PRABINA,,
2025,RMK,SABAH,KENINGAU,XBA1035,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN PASIR PUTEH, KENINGAU, SABAH (XBA1035)",PRABINA,,
2025,RMK,SABAH,KENINGAU,XBA1038,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN SENAGANG, KENINGAU, SABAH (XBA1038)",PRABINA,,
2025,RMK,SABAH,KENINGAU,XBA1059,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN MENINIPIR, KENINGAU, SABAH (XBA1059)",PRABINA,,
2025,RMK,SABAH,KENINGAU,XBA1066,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN PATIKANG LAUT, KENINGAU, SABAH (XBA1066)",PRABINA,,
2025,RMK,SABAH,KENINGAU,XBA1217,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN DI SEKOLAH KEBANGSAAN SUNSURON, TAMBUNAN, SABAH (XBA1217)",PRABINA,,
2025,RMK,SABAH,KIMANIS,XBA4231,"DAIF SABAH (2025) - PEMBINAAN SEMULA BANGUNAN DAIF DAN BANGUNAN TAMBAHAN SEKOLAH KEBANGSAAN LINGAN, PAPAR, SABAH (XBA4231)",PRABINA,,
